instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,data_level,hr,month_name,weekday_name,season_label,weather_label
12536,2012-06-11,2,1,6,0,1,1,2,0.8,0.7273,0.43,0.194,63,198,261,hourly,12.0,June,Monday,Panas,Berkabut/Berawan
12537,2012-06-11,2,1,6,0,1,1,2,0.8,0.7121,0.41,0.2985,63,185,248,hourly,13.0,June,Monday,Panas,Berkabut/Berawan
12538,2012-06-11,2,1,6,0,1,1,2,0.82,0.7273,0.34,0.2836,66,193,259,hourly,14.0,June,Monday,Panas,Berkabut/Berawan
12539,2012-06-11,2,1,6,0,1,1,1,0.8,0.7121,0.41,0.3582,72,187,259,hourly,15.0,June,Monday,Panas,Cerah
12540,2012-06-11,2,1,6,0,1,1,2,0.8,0.7121,0.41,0.4179,87,340,427,hourly,16.0,June,Monday,Panas,Berkabut/Berawan
12541,2012-06-11,2,1,6,0,1,1,2,0.8,0.7121,0.41,0.3582,85,715,800,hourly,17.0,June,Monday,Panas,Berkabut/Berawan
12542,2012-06-11,2,1,6,0,1,1,2,0.8,0.7273,0.43,0.2985,105,726,831,hourly,18.0,June,Monday,Panas,Berkabut/Berawan
12543,2012-06-11,2,1,6,0,1,1,2,0.76,0.6818,0.48,0.3284,89,507,596,hourly,19.0,June,Monday,Panas,Berkabut/Berawan
12544,2012-06-11,2,1,6,0,1,1,2,0.74,0.6667,0.48,0.2239,61,333,394,hourly,20.0,June,Monday,Panas,Berkabut/Berawan
12545,2012-06-11,2,1,6,0,1,1,2,0.72,0.6667,0.58,0.194,32,218,250,hourly,21.0,June,Monday,Panas,Berkabut/Berawan
12546,2012-06-11,2,1,6,0,1,1,2,0.72,0.6667,0.58,0.194,22,142,164,hourly,22.0,June,Monday,Panas,Berkabut/Berawan
12547,2012-06-11,2,1,6,0,1,1,2,0.7,0.6515,0.58,0.2239,8,72,80,hourly,23.0,June,Monday,Panas,Berkabut/Berawan
12548,2012-06-12,2,1,6,0,2,1,2,0.7,0.6515,0.58,0.2239,2,26,28,hourly,0.0,June,Tuesday,Panas,Berkabut/Berawan
12549,2012-06-12,2,1,6,0,2,1,2,0.68,0.6364,0.65,0.1642,5,11,16,hourly,1.0,June,Tuesday,Panas,Berkabut/Berawan
12550,2012-06-12,2,1,6,0,2,1,2,0.68,0.6364,0.65,0.194,0,6,6,hourly,2.0,June,Tuesday,Panas,Berkabut/Berawan
12551,2012-06-12,2,1,6,0,2,1,2,0.66,0.6212,0.69,0.2537,3,9,12,hourly,3.0,June,Tuesday,Panas,Berkabut/Berawan
12552,2012-06-12,2,1,6,0,2,1,3,0.6,0.5455,0.88,0.1642,0,4,4,hourly,4.0,June,Tuesday,Panas,Hujan/Salju Ringan
12553,2012-06-12,2,1,6,0,2,1,3,0.6,0.5455,0.88,0.1343,1,28,29,hourly,5.0,June,Tuesday,Panas,Hujan/Salju Ringan
12554,2012-06-12,2,1,6,0,2,1,2,0.6,0.5455,0.88,0.1343,6,130,136,hourly,6.0,June,Tuesday,Panas,Berkabut/Berawan
12555,2012-06-12,2,1,6,0,2,1,3,0.62,0.5606,0.88,0.2537,16,287,303,hourly,7.0,June,Tuesday,Panas,Hujan/Salju Ringan
12556,2012-06-12,2,1,6,0,2,1,2,0.62,0.5606,0.88,0.2239,15,598,613,hourly,8.0,June,Tuesday,Panas,Berkabut/Berawan
12557,2012-06-12,2,1,6,0,2,1,2,0.64,0.5758,0.89,0.2836,31,254,285,hourly,9.0,June,Tuesday,Panas,Berkabut/Berawan
12558,2012-06-12,2,1,6,0,2,1,3,0.64,0.5758,0.89,0.2836,29,96,125,hourly,10.0,June,Tuesday,Panas,Hujan/Salju Ringan
12559,2012-06-12,2,1,6,0,2,1,3,0.66,0.6061,0.83,0.3582,8,57,65,hourly,11.0,June,Tuesday,Panas,Hujan/Salju Ringan
12560,2012-06-12,2,1,6,0,2,1,3,0.66,0.6061,0.83,0.2537,19,76,95,hourly,12.0,June,Tuesday,Panas,Hujan/Salju Ringan
12561,2012-06-12,2,1,6,0,2,1,3,0.66,0.6061,0.83,0.194,11,48,59,hourly,13.0,June,Tuesday,Panas,Hujan/Salju Ringan
12562,2012-06-12,2,1,6,0,2,1,3,0.64,0.5758,0.89,0.2537,12,48,60,hourly,14.0,June,Tuesday,Panas,Hujan/Salju Ringan
12563,2012-06-12,2,1,6,0,2,1,3,0.66,0.5909,0.89,0.194,22,94,116,hourly,15.0,June,Tuesday,Panas,Hujan/Salju Ringan
12564,2012-06-12,2,1,6,0,2,1,2,0.66,0.5909,0.89,0.2836,30,209,239,hourly,16.0,June,Tuesday,Panas,Berkabut/Berawan
12565,2012-06-12,2,1,6,0,2,1,2,0.66,0.5909,0.89,0.2836,56,625,681,hourly,17.0,June,Tuesday,Panas,Berkabut/Berawan
12566,2012-06-12,2,1,6,0,2,1,1,0.68,0.6364,0.83,0.194,57,596,653,hourly,18.0,June,Tuesday,Panas,Cerah
12567,2012-06-12,2,1,6,0,2,1,1,0.68,0.6364,0.83,0.194,47,444,491,hourly,19.0,June,Tuesday,Panas,Cerah
12568,2012-06-12,2,1,6,0,2,1,1,0.68,0.6364,0.83,0.194,36,350,386,hourly,20.0,June,Tuesday,Panas,Cerah
12569,2012-06-12,2,1,6,0,2,1,1,0.68,0.6364,0.83,0.1045,41,233,274,hourly,21.0,June,Tuesday,Panas,Cerah
12570,2012-06-12,2,1,6,0,2,1,1,0.66,0.5909,0.94,0.1045,19,188,207,hourly,22.0,June,Tuesday,Panas,Cerah
12571,2012-06-12,2,1,6,0,2,1,3,0.66,0.5909,0.94,0.2239,11,78,89,hourly,23.0,June,Tuesday,Panas,Hujan/Salju Ringan
12572,2012-06-13,2,1,6,0,3,1,2,0.66,0.5909,0.94,0.194,7,27,34,hourly,0.0,June,Wednesday,Panas,Berkabut/Berawan
12573,2012-06-13,2,1,6,0,3,1,1,0.64,0.5909,0.78,0.0,7,21,28,hourly,1.0,June,Wednesday,Panas,Cerah
12574,2012-06-13,2,1,6,0,3,1,1,0.62,0.5758,0.83,0.1343,0,4,4,hourly,2.0,June,Wednesday,Panas,Cerah
12575,2012-06-13,2,1,6,0,3,1,1,0.62,0.5758,0.83,0.194,1,7,8,hourly,3.0,June,Wednesday,Panas,Cerah
12576,2012-06-13,2,1,6,0,3,1,1,0.6,0.5606,0.83,0.1343,1,9,10,hourly,4.0,June,Wednesday,Panas,Cerah
12577,2012-06-13,2,1,6,0,3,1,1,0.6,0.5606,0.83,0.194,2,38,40,hourly,5.0,June,Wednesday,Panas,Cerah
12578,2012-06-13,2,1,6,0,3,1,1,0.6,0.5606,0.83,0.2239,6,188,194,hourly,6.0,June,Wednesday,Panas,Cerah
12579,2012-06-13,2,1,6,0,3,1,1,0.6,0.5606,0.83,0.2985,25,480,505,hourly,7.0,June,Wednesday,Panas,Cerah
12580,2012-06-13,2,1,6,0,3,1,2,0.62,0.5909,0.73,0.5224,41,672,713,hourly,8.0,June,Wednesday,Panas,Berkabut/Berawan
12581,2012-06-13,2,1,6,0,3,1,2,0.64,0.6061,0.69,0.5821,54,298,352,hourly,9.0,June,Wednesday,Panas,Berkabut/Berawan
12582,2012-06-13,2,1,6,0,3,1,2,0.64,0.6061,0.65,0.4179,64,134,198,hourly,10.0,June,Wednesday,Panas,Berkabut/Berawan
12583,2012-06-13,2,1,6,0,3,1,2,0.66,0.6212,0.54,0.4478,64,182,246,hourly,11.0,June,Wednesday,Panas,Berkabut/Berawan
12584,2012-06-13,2,1,6,0,3,1,2,0.68,0.6364,0.44,0.4179,93,241,334,hourly,12.0,June,Wednesday,Panas,Berkabut/Berawan
12585,2012-06-13,2,1,6,0,3,1,2,0.7,0.6364,0.45,0.3881,52,203,255,hourly,13.0,June,Wednesday,Panas,Berkabut/Berawan
12586,2012-06-13,2,1,6,0,3,1,2,0.72,0.6515,0.37,0.4179,98,222,320,hourly,14.0,June,Wednesday,Panas,Berkabut/Berawan
12587,2012-06-13,2,1,6,0,3,1,1,0.72,0.6515,0.32,0.4925,65,216,281,hourly,15.0,June,Wednesday,Panas,Cerah
12588,2012-06-13,2,1,6,0,3,1,1,0.72,0.6515,0.3,0.4925,72,320,392,hourly,16.0,June,Wednesday,Panas,Cerah
12589,2012-06-13,2,1,6,0,3,1,1,0.72,0.6515,0.32,0.4925,75,782,857,hourly,17.0,June,Wednesday,Panas,Cerah
12590,2012-06-13,2,1,6,0,3,1,1,0.72,0.6515,0.32,0.4478,104,640,744,hourly,18.0,June,Wednesday,Panas,Cerah
12591,2012-06-13,2,1,6,0,3,1,1,0.7,0.6364,0.34,0.3881,123,548,671,hourly,19.0,June,Wednesday,Panas,Cerah
12592,2012-06-13,2,1,6,0,3,1,1,0.68,0.6364,0.36,0.4179,86,362,448,hourly,20.0,June,Wednesday,Panas,Cerah
12593,2012-06-13,2,1,6,0,3,1,1,0.64,0.6212,0.44,0.3582,79,317,396,hourly,21.0,June,Wednesday,Panas,Cerah
12594,2012-06-13,2,1,6,0,3,1,1,0.62,0.6212,0.5,0.2985,29,209,238,hourly,22.0,June,Wednesday,Panas,Cerah
12595,2012-06-13,2,1,6,0,3,1,1,0.62,0.6212,0.5,0.2836,25,128,153,hourly,23.0,June,Wednesday,Panas,Cerah
12596,2012-06-14,2,1,6,0,4,1,1,0.6,0.6212,0.53,0.2985,3,45,48,hourly,0.0,June,Thursday,Panas,Cerah
12597,2012-06-14,2,1,6,0,4,1,1,0.6,0.6212,0.56,0.2239,4,17,21,hourly,1.0,June,Thursday,Panas,Cerah
12598,2012-06-14,2,1,6,0,4,1,2,0.62,0.6212,0.53,0.2537,1,8,9,hourly,2.0,June,Thursday,Panas,Berkabut/Berawan
12599,2012-06-14,2,1,6,0,4,1,2,0.62,0.6212,0.53,0.2836,1,4,5,hourly,3.0,June,Thursday,Panas,Berkabut/Berawan
12600,2012-06-14,2,1,6,0,4,1,2,0.6,0.6212,0.56,0.2537,0,6,6,hourly,4.0,June,Thursday,Panas,Berkabut/Berawan
12601,2012-06-14,2,1,6,0,4,1,2,0.6,0.6212,0.56,0.2537,0,40,40,hourly,5.0,June,Thursday,Panas,Berkabut/Berawan
12602,2012-06-14,2,1,6,0,4,1,1,0.58,0.5455,0.6,0.2836,12,169,181,hourly,6.0,June,Thursday,Panas,Cerah
12603,2012-06-14,2,1,6,0,4,1,1,0.6,0.6061,0.6,0.2836,26,480,506,hourly,7.0,June,Thursday,Panas,Cerah
12604,2012-06-14,2,1,6,0,4,1,1,0.6,0.6061,0.64,0.3284,37,682,719,hourly,8.0,June,Thursday,Panas,Cerah
12605,2012-06-14,2,1,6,0,4,1,1,0.62,0.6061,0.61,0.2239,45,312,357,hourly,9.0,June,Thursday,Panas,Cerah
12606,2012-06-14,2,1,6,0,4,1,1,0.64,0.6061,0.65,0.4179,47,132,179,hourly,10.0,June,Thursday,Panas,Cerah
12607,2012-06-14,2,1,6,0,4,1,1,0.66,0.6212,0.57,0.2537,60,168,228,hourly,11.0,June,Thursday,Panas,Cerah
12608,2012-06-14,2,1,6,0,4,1,2,0.66,0.6212,0.61,0.2239,55,210,265,hourly,12.0,June,Thursday,Panas,Berkabut/Berawan
12609,2012-06-14,2,1,6,0,4,1,1,0.68,0.6364,0.57,0.1642,71,213,284,hourly,13.0,June,Thursday,Panas,Cerah
12610,2012-06-14,2,1,6,0,4,1,1,0.7,0.6515,0.54,0.2836,84,214,298,hourly,14.0,June,Thursday,Panas,Cerah
12611,2012-06-14,2,1,6,0,4,1,1,0.74,0.6667,0.48,0.2985,111,213,324,hourly,15.0,June,Thursday,Panas,Cerah
12612,2012-06-14,2,1,6,0,4,1,1,0.72,0.6667,0.51,0.2836,70,368,438,hourly,16.0,June,Thursday,Panas,Cerah
12613,2012-06-14,2,1,6,0,4,1,1,0.72,0.6667,0.48,0.2239,117,750,867,hourly,17.0,June,Thursday,Panas,Cerah
12614,2012-06-14,2,1,6,0,4,1,1,0.74,0.6667,0.42,0.194,107,716,823,hourly,18.0,June,Thursday,Panas,Cerah
12615,2012-06-14,2,1,6,0,4,1,1,0.7,0.6515,0.48,0.2537,96,483,579,hourly,19.0,June,Thursday,Panas,Cerah
12616,2012-06-14,2,1,6,0,4,1,1,0.66,0.6212,0.65,0.2537,84,351,435,hourly,20.0,June,Thursday,Panas,Cerah
12617,2012-06-14,2,1,6,0,4,1,1,0.64,0.6061,0.65,0.1642,67,270,337,hourly,21.0,June,Thursday,Panas,Cerah
12618,2012-06-14,2,1,6,0,4,1,2,0.64,0.6061,0.65,0.2239,46,196,242,hourly,22.0,June,Thursday,Panas,Berkabut/Berawan
12619,2012-06-14,2,1,6,0,4,1,2,0.62,0.6061,0.69,0.1642,36,136,172,hourly,23.0,June,Thursday,Panas,Berkabut/Berawan
12620,2012-06-15,2,1,6,0,5,1,1,0.6,0.5909,0.73,0.1642,26,68,94,hourly,0.0,June,Friday,Panas,Cerah
12621,2012-06-15,2,1,6,0,5,1,1,0.58,0.5455,0.78,0.194,9,42,51,hourly,1.0,June,Friday,Panas,Cerah
12622,2012-06-15,2,1,6,0,5,1,1,0.56,0.5303,0.83,0.1045,0,15,15,hourly,2.0,June,Friday,Panas,Cerah
12623,2012-06-15,2,1,6,0,5,1,1,0.56,0.5303,0.83,0.1642,2,3,5,hourly,3.0,June,Friday,Panas,Cerah
12624,2012-06-15,2,1,6,0,5,1,1,0.56,0.5303,0.83,0.1642,1,13,14,hourly,4.0,June,Friday,Panas,Cerah
12625,2012-06-15,2,1,6,0,5,1,1,0.54,0.5152,0.88,0.1045,2,31,33,hourly,5.0,June,Friday,Panas,Cerah
12626,2012-06-15,2,1,6,0,5,1,1,0.54,0.5152,0.83,0.1343,9,142,151,hourly,6.0,June,Friday,Panas,Cerah
12627,2012-06-15,2,1,6,0,5,1,1,0.56,0.5303,0.83,0.1642,17,413,430,hourly,7.0,June,Friday,Panas,Cerah
12628,2012-06-15,2,1,6,0,5,1,1,0.6,0.5909,0.69,0.1642,44,609,653,hourly,8.0,June,Friday,Panas,Cerah
12629,2012-06-15,2,1,6,0,5,1,1,0.62,0.6061,0.65,0.1642,58,308,366,hourly,9.0,June,Friday,Panas,Cerah
12630,2012-06-15,2,1,6,0,5,1,1,0.64,0.6212,0.57,0.1642,56,160,216,hourly,10.0,June,Friday,Panas,Cerah
12631,2012-06-15,2,1,6,0,5,1,1,0.66,0.6212,0.5,0.194,106,180,286,hourly,11.0,June,Friday,Panas,Cerah
12632,2012-06-15,2,1,6,0,5,1,1,0.7,0.6364,0.45,0.1642,111,292,403,hourly,12.0,June,Friday,Panas,Cerah
12633,2012-06-15,2,1,6,0,5,1,1,0.7,0.6364,0.42,0.2537,121,272,393,hourly,13.0,June,Friday,Panas,Cerah
12634,2012-06-15,2,1,6,0,5,1,1,0.72,0.6515,0.39,0.194,121,255,376,hourly,14.0,June,Friday,Panas,Cerah
12635,2012-06-15,2,1,6,0,5,1,1,0.72,0.6515,0.39,0.194,107,270,377,hourly,15.0,June,Friday,Panas,Cerah
12636,2012-06-15,2,1,6,0,5,1,1,0.72,0.6515,0.37,0.194,132,426,558,hourly,16.0,June,Friday,Panas,Cerah
12637,2012-06-15,2,1,6,0,5,1,1,0.74,0.6515,0.37,0.2836,125,698,823,hourly,17.0,June,Friday,Panas,Cerah
12638,2012-06-15,2,1,6,0,5,1,1,0.72,0.6515,0.39,0.2239,121,572,693,hourly,18.0,June,Friday,Panas,Cerah
12639,2012-06-15,2,1,6,0,5,1,1,0.7,0.6364,0.42,0.1642,98,369,467,hourly,19.0,June,Friday,Panas,Cerah
12640,2012-06-15,2,1,6,0,5,1,1,0.68,0.6364,0.44,0.194,89,296,385,hourly,20.0,June,Friday,Panas,Cerah
12641,2012-06-15,2,1,6,0,5,1,1,0.66,0.6212,0.5,0.1045,83,250,333,hourly,21.0,June,Friday,Panas,Cerah
12642,2012-06-15,2,1,6,0,5,1,1,0.64,0.6212,0.53,0.1343,79,242,321,hourly,22.0,June,Friday,Panas,Cerah
12643,2012-06-15,2,1,6,0,5,1,1,0.62,0.6212,0.53,0.2537,46,176,222,hourly,23.0,June,Friday,Panas,Cerah
12644,2012-06-16,2,1,6,0,6,0,1,0.58,0.5455,0.56,0.1343,25,112,137,hourly,0.0,June,Saturday,Panas,Cerah
12645,2012-06-16,2,1,6,0,6,0,1,0.56,0.5303,0.56,0.0,16,79,95,hourly,1.0,June,Saturday,Panas,Cerah
12646,2012-06-16,2,1,6,0,6,0,1,0.58,0.5455,0.53,0.0,12,55,67,hourly,2.0,June,Saturday,Panas,Cerah
12647,2012-06-16,2,1,6,0,6,0,1,0.56,0.5303,0.6,0.0896,8,19,27,hourly,3.0,June,Saturday,Panas,Cerah
12648,2012-06-16,2,1,6,0,6,0,1,0.54,0.5152,0.68,0.1343,3,5,8,hourly,4.0,June,Saturday,Panas,Cerah
12649,2012-06-16,2,1,6,0,6,0,1,0.54,0.5152,0.68,0.1045,2,21,23,hourly,5.0,June,Saturday,Panas,Cerah
12650,2012-06-16,2,1,6,0,6,0,1,0.54,0.5152,0.68,0.194,11,36,47,hourly,6.0,June,Saturday,Panas,Cerah
12651,2012-06-16,2,1,6,0,6,0,1,0.54,0.5152,0.68,0.194,10,68,78,hourly,7.0,June,Saturday,Panas,Cerah
12652,2012-06-16,2,1,6,0,6,0,1,0.58,0.5455,0.64,0.1642,47,157,204,hourly,8.0,June,Saturday,Panas,Cerah
12653,2012-06-16,2,1,6,0,6,0,1,0.6,0.6061,0.6,0.0896,88,279,367,hourly,9.0,June,Saturday,Panas,Cerah
12654,2012-06-16,2,1,6,0,6,0,1,0.64,0.6212,0.47,0.194,139,296,435,hourly,10.0,June,Saturday,Panas,Cerah
12655,2012-06-16,2,1,6,0,6,0,1,0.66,0.6212,0.39,0.1642,213,353,566,hourly,11.0,June,Saturday,Panas,Cerah
12656,2012-06-16,2,1,6,0,6,0,1,0.68,0.6364,0.41,0.1045,254,349,603,hourly,12.0,June,Saturday,Panas,Cerah
12657,2012-06-16,2,1,6,0,6,0,1,0.72,0.6515,0.34,0.1642,293,324,617,hourly,13.0,June,Saturday,Panas,Cerah
12658,2012-06-16,2,1,6,0,6,0,1,0.72,0.6515,0.37,0.2239,264,309,573,hourly,14.0,June,Saturday,Panas,Cerah
12659,2012-06-16,2,1,6,0,6,0,1,0.74,0.6515,0.35,0.2537,295,288,583,hourly,15.0,June,Saturday,Panas,Cerah
12660,2012-06-16,2,1,6,0,6,0,2,0.72,0.6515,0.37,0.1045,238,304,542,hourly,16.0,June,Saturday,Panas,Berkabut/Berawan
12661,2012-06-16,2,1,6,0,6,0,2,0.72,0.6515,0.37,0.2537,244,349,593,hourly,17.0,June,Saturday,Panas,Berkabut/Berawan
12662,2012-06-16,2,1,6,0,6,0,2,0.72,0.6515,0.37,0.2239,256,315,571,hourly,18.0,June,Saturday,Panas,Berkabut/Berawan
12663,2012-06-16,2,1,6,0,6,0,2,0.7,0.6364,0.42,0.194,184,277,461,hourly,19.0,June,Saturday,Panas,Berkabut/Berawan
12664,2012-06-16,2,1,6,0,6,0,2,0.66,0.6212,0.47,0.194,123,229,352,hourly,20.0,June,Saturday,Panas,Berkabut/Berawan
12665,2012-06-16,2,1,6,0,6,0,2,0.64,0.6212,0.5,0.2239,98,192,290,hourly,21.0,June,Saturday,Panas,Berkabut/Berawan
12666,2012-06-16,2,1,6,0,6,0,1,0.62,0.6212,0.53,0.2985,91,189,280,hourly,22.0,June,Saturday,Panas,Cerah
12667,2012-06-16,2,1,6,0,6,0,1,0.6,0.6212,0.53,0.2985,49,134,183,hourly,23.0,June,Saturday,Panas,Cerah
12668,2012-06-17,2,1,6,0,0,0,1,0.56,0.5303,0.56,0.1343,31,117,148,hourly,0.0,June,Sunday,Panas,Cerah
12669,2012-06-17,2,1,6,0,0,0,1,0.56,0.5303,0.6,0.1642,21,67,88,hourly,1.0,June,Sunday,Panas,Cerah
12670,2012-06-17,2,1,6,0,0,0,1,0.56,0.5303,0.56,0.0896,19,55,74,hourly,2.0,June,Sunday,Panas,Cerah
12671,2012-06-17,2,1,6,0,0,0,1,0.54,0.5152,0.64,0.1045,6,22,28,hourly,3.0,June,Sunday,Panas,Cerah
12672,2012-06-17,2,1,6,0,0,0,1,0.54,0.5152,0.64,0.0896,2,16,18,hourly,4.0,June,Sunday,Panas,Cerah
12673,2012-06-17,2,1,6,0,0,0,1,0.54,0.5152,0.68,0.1343,4,13,17,hourly,5.0,June,Sunday,Panas,Cerah
12674,2012-06-17,2,1,6,0,0,0,1,0.52,0.5,0.72,0.1045,7,16,23,hourly,6.0,June,Sunday,Panas,Cerah
12675,2012-06-17,2,1,6,0,0,0,1,0.52,0.5,0.72,0.0896,18,30,48,hourly,7.0,June,Sunday,Panas,Cerah
12676,2012-06-17,2,1,6,0,0,0,1,0.56,0.5303,0.68,0.2537,24,95,119,hourly,8.0,June,Sunday,Panas,Cerah
12677,2012-06-17,2,1,6,0,0,0,1,0.56,0.5303,0.68,0.1642,91,183,274,hourly,9.0,June,Sunday,Panas,Cerah
12678,2012-06-17,2,1,6,0,0,0,1,0.58,0.5455,0.64,0.0,148,288,436,hourly,10.0,June,Sunday,Panas,Cerah
12679,2012-06-17,2,1,6,0,0,0,1,0.62,0.6212,0.57,0.1045,196,350,546,hourly,11.0,June,Sunday,Panas,Cerah
12680,2012-06-17,2,1,6,0,0,0,1,0.62,0.6212,0.57,0.0,260,355,615,hourly,12.0,June,Sunday,Panas,Cerah
12681,2012-06-17,2,1,6,0,0,0,1,0.64,0.6212,0.53,0.1642,267,347,614,hourly,13.0,June,Sunday,Panas,Cerah
12682,2012-06-17,2,1,6,0,0,0,1,0.64,0.6212,0.53,0.0,255,327,582,hourly,14.0,June,Sunday,Panas,Cerah
12683,2012-06-17,2,1,6,0,0,0,1,0.66,0.6212,0.5,0.2239,203,260,463,hourly,15.0,June,Sunday,Panas,Cerah
12684,2012-06-17,2,1,6,0,0,0,1,0.66,0.6212,0.54,0.2985,240,340,580,hourly,16.0,June,Sunday,Panas,Cerah
12685,2012-06-17,2,1,6,0,0,0,1,0.64,0.6212,0.57,0.2239,232,361,593,hourly,17.0,June,Sunday,Panas,Cerah
12686,2012-06-17,2,1,6,0,0,0,1,0.64,0.6212,0.53,0.194,203,310,513,hourly,18.0,June,Sunday,Panas,Cerah
12687,2012-06-17,2,1,6,0,0,0,1,0.64,0.6212,0.53,0.1642,146,244,390,hourly,19.0,June,Sunday,Panas,Cerah
12688,2012-06-17,2,1,6,0,0,0,1,0.62,0.6212,0.57,0.194,101,201,302,hourly,20.0,June,Sunday,Panas,Cerah
12689,2012-06-17,2,1,6,0,0,0,1,0.62,0.6212,0.57,0.194,76,170,246,hourly,21.0,June,Sunday,Panas,Cerah
12690,2012-06-17,2,1,6,0,0,0,1,0.6,0.6061,0.6,0.194,55,98,153,hourly,22.0,June,Sunday,Panas,Cerah
12691,2012-06-17,2,1,6,0,0,0,1,0.58,0.5455,0.64,0.194,29,79,108,hourly,23.0,June,Sunday,Panas,Cerah
12692,2012-06-18,2,1,6,0,1,1,1,0.56,0.5303,0.73,0.2537,12,28,40,hourly,0.0,June,Monday,Panas,Cerah
12693,2012-06-18,2,1,6,0,1,1,1,0.54,0.5152,0.77,0.2239,9,5,14,hourly,1.0,June,Monday,Panas,Cerah
12694,2012-06-18,2,1,6,0,1,1,1,0.54,0.5152,0.77,0.2239,3,6,9,hourly,2.0,June,Monday,Panas,Cerah
12695,2012-06-18,2,1,6,0,1,1,2,0.52,0.5,0.83,0.2239,1,3,4,hourly,3.0,June,Monday,Panas,Berkabut/Berawan
12696,2012-06-18,2,1,6,0,1,1,2,0.54,0.5152,0.77,0.194,0,9,9,hourly,4.0,June,Monday,Panas,Berkabut/Berawan
12697,2012-06-18,2,1,6,0,1,1,3,0.52,0.5,0.83,0.1343,1,22,23,hourly,5.0,June,Monday,Panas,Hujan/Salju Ringan
12698,2012-06-18,2,1,6,0,1,1,3,0.52,0.5,0.88,0.1343,0,37,37,hourly,6.0,June,Monday,Panas,Hujan/Salju Ringan
12699,2012-06-18,2,1,6,0,1,1,3,0.52,0.5,0.94,0.2239,10,135,145,hourly,7.0,June,Monday,Panas,Hujan/Salju Ringan
12700,2012-06-18,2,1,6,0,1,1,2,0.54,0.5152,0.83,0.194,27,447,474,hourly,8.0,June,Monday,Panas,Berkabut/Berawan
12701,2012-06-18,2,1,6,0,1,1,2,0.54,0.5152,0.83,0.2239,28,222,250,hourly,9.0,June,Monday,Panas,Berkabut/Berawan
12702,2012-06-18,2,1,6,0,1,1,3,0.54,0.5152,0.88,0.1045,13,78,91,hourly,10.0,June,Monday,Panas,Hujan/Salju Ringan
12703,2012-06-18,2,1,6,0,1,1,2,0.54,0.5152,0.88,0.1642,25,96,121,hourly,11.0,June,Monday,Panas,Berkabut/Berawan
12704,2012-06-18,2,1,6,0,1,1,3,0.56,0.5303,0.78,0.1343,29,139,168,hourly,12.0,June,Monday,Panas,Hujan/Salju Ringan
12705,2012-06-18,2,1,6,0,1,1,2,0.58,0.5455,0.73,0.1343,51,174,225,hourly,13.0,June,Monday,Panas,Berkabut/Berawan
12706,2012-06-18,2,1,6,0,1,1,2,0.58,0.5455,0.68,0.194,59,160,219,hourly,14.0,June,Monday,Panas,Berkabut/Berawan
12707,2012-06-18,2,1,6,0,1,1,2,0.6,0.5909,0.69,0.194,61,176,237,hourly,15.0,June,Monday,Panas,Berkabut/Berawan
12708,2012-06-18,2,1,6,0,1,1,2,0.6,0.5909,0.73,0.194,53,279,332,hourly,16.0,June,Monday,Panas,Berkabut/Berawan
12709,2012-06-18,2,1,6,0,1,1,2,0.6,0.5909,0.73,0.194,54,669,723,hourly,17.0,June,Monday,Panas,Berkabut/Berawan
12710,2012-06-18,2,1,6,0,1,1,2,0.62,0.6061,0.69,0.1642,47,595,642,hourly,18.0,June,Monday,Panas,Berkabut/Berawan
12711,2012-06-18,2,1,6,0,1,1,2,0.62,0.5909,0.73,0.0896,52,411,463,hourly,19.0,June,Monday,Panas,Berkabut/Berawan
12712,2012-06-18,2,1,6,0,1,1,2,0.62,0.5909,0.73,0.1343,45,317,362,hourly,20.0,June,Monday,Panas,Berkabut/Berawan
12713,2012-06-18,2,1,6,0,1,1,2,0.62,0.5909,0.73,0.1045,35,238,273,hourly,21.0,June,Monday,Panas,Berkabut/Berawan
12714,2012-06-18,2,1,6,0,1,1,2,0.62,0.5909,0.73,0.1642,21,143,164,hourly,22.0,June,Monday,Panas,Berkabut/Berawan
12715,2012-06-18,2,1,6,0,1,1,3,0.6,0.5758,0.78,0.194,17,57,74,hourly,23.0,June,Monday,Panas,Hujan/Salju Ringan
12716,2012-06-19,2,1,6,0,2,1,2,0.6,0.5758,0.78,0.1642,5,30,35,hourly,0.0,June,Tuesday,Panas,Berkabut/Berawan
12717,2012-06-19,2,1,6,0,2,1,2,0.6,0.5758,0.78,0.1642,1,13,14,hourly,1.0,June,Tuesday,Panas,Berkabut/Berawan
12718,2012-06-19,2,1,6,0,2,1,2,0.6,0.5758,0.78,0.1343,1,14,15,hourly,2.0,June,Tuesday,Panas,Berkabut/Berawan
12719,2012-06-19,2,1,6,0,2,1,2,0.6,0.5758,0.78,0.1045,1,7,8,hourly,3.0,June,Tuesday,Panas,Berkabut/Berawan
12720,2012-06-19,2,1,6,0,2,1,2,0.6,0.5758,0.78,0.1343,1,9,10,hourly,4.0,June,Tuesday,Panas,Berkabut/Berawan
12721,2012-06-19,2,1,6,0,2,1,2,0.6,0.5758,0.78,0.194,3,34,37,hourly,5.0,June,Tuesday,Panas,Berkabut/Berawan
12722,2012-06-19,2,1,6,0,2,1,2,0.6,0.5758,0.78,0.1045,9,152,161,hourly,6.0,June,Tuesday,Panas,Berkabut/Berawan
